source	id	status	jp_byte_len	jp	ko	tokens
messages_5.dat	579	untranslated	101	$r10$わかった。今、この国を救うには、卿の主張するような手段をとるしかないだろう。協力させてもらうぞ。		$r10$
messages_5.dat	580	untranslated	113	$r10$$yyou$が主張するのは、あくまで軍人としての論理であり、私には到底受け入れることはできない。お引き取り願おう。		$r10$,$yyou$
messages_5.dat	581	empty	0			
messages_5.dat	582	empty	0			
messages_5.dat	583	empty	0			
messages_5.dat	584	empty	0			
messages_5.dat	585	empty	0			
messages_5.dat	586	no-text	2	　		
messages_5.dat	587	empty	0			
messages_5.dat	588	empty	0			
messages_5.dat	589	empty	0			
messages_5.dat	590	empty	0			
messages_5.dat	591	empty	0			
messages_5.dat	592	empty	0			
messages_5.dat	593	empty	0			
messages_6.dat	0	untranslated	120	$r10$帝国のためには、この提案が非常に重要な意味を持つのだ。\n$r1$これが帝国のためであることは、卿にもわかっているだろう。		$r10$,$r1$
messages_6.dat	1	untranslated	88	$r10$うむ。卿の言うとおりだな。\n$r1$なるほど、卿の提案こそ、真に帝国を憂うる者の言葉だ。		$r10$,$r1$
messages_6.dat	2	untranslated	278	$r10$$yname$$ytitle$の提案は緊急に行うべきものとも思えない。残念ながら却下せざるを得ないな。\n$r1$$yname$$ytitle$の提案は大胆でもあり斬新でもあるが、極端な気もするな。\n$r1$帝国を憂うる$yname$$ytitle$の気持ちはわかった。しかし、このような提案を実行するには時機をみることも必要だ。		$r10$,$yname$,$ytitle$,$r1$,$yname$,$ytitle$,$r1$,$yname$,$ytitle$
messages_6.dat	3	untranslated	183	$r10$残念ながら、それは無理な話だな。お引き取り願おう。\n$r1$無理を言うな！　帝国は卿の私有物ではないのだぞ。\n$r1$私が帝国を危機的状況に陥らせるような提案を認めるとでも思っているのか？		$r10$,$r1$,$r1$
messages_6.dat	4	empty	0			
messages_6.dat	5	empty	0			
messages_6.dat	6	empty	0			
messages_6.dat	7	empty	0			
messages_6.dat	8	empty	0			
messages_6.dat	9	empty	0			
messages_6.dat	10	empty	0			
messages_6.dat	11	empty	0			
messages_6.dat	12	empty	0			
messages_6.dat	13	empty	0			
messages_6.dat	14	no-text	2	　		
messages_6.dat	15	empty	0			
messages_6.dat	16	empty	0			
messages_6.dat	17	untranslated	96	$r10$$yname$$ytitlepriorityb$、その功績を讃え、$xtime$付けで卿に$ymedal$を授与することとなった。		$r10$,$yname$,$ytitlepriorityb$,$xtime$,$ymedal$
messages_6.dat	18	untranslated	89	$r10$政治家の身で$ymedal$を授与されるとは、望外の光栄ですな。有り難く頂いておくとしよう。		$r10$,$ymedal$
messages_6.dat	19	empty	0			
messages_6.dat	20	untranslated	104	$r10$$yname$$yrank$、$xtime$付けで$yyou$を$yexecutive$に任ずる。これは$yyou$への貸しだと思って貰いたい。		$r10$,$yname$,$yrank$,$xtime$,$yyou$,$yexecutive$,$yyou$
messages_6.dat	21	untranslated	55	$r10$$yexecutive$の責務を果たせるよう、全力を尽くそう。		$r10$,$yexecutive$
messages_6.dat	22	empty	0			
messages_6.dat	23	untranslated	91	$r10$$yname$$ytitlepriorityb$、$xtime$付けで$yyou$の$ydimissal$の任を解く。御苦労であった。		$r10$,$yname$,$ytitlepriorityb$,$xtime$,$yyou$,$ydimissal$
messages_6.dat	24	untranslated	15	$r10$了解した。		$r10$
messages_6.dat	25	empty	0			
messages_6.dat	26	untranslated	67	$r10$この度、$mdismissal$を辞めさせてもらうことにした。後は頼むぞ。		$r10$,$mdismissal$
messages_6.dat	27	untranslated	55	$r10$そうか……$yyou$も何か思うことあっての事だろうな。		$r10$,$yyou$
messages_6.dat	28	empty	0			
messages_6.dat	29	empty	0			
messages_6.dat	30	empty	0			
messages_6.dat	31	empty	0			
messages_6.dat	32	empty	0			
messages_6.dat	33	empty	0			
messages_6.dat	34	empty	0			
messages_6.dat	35	empty	0			
messages_6.dat	36	untranslated	79	$r10$$xdate$に$xplanet$の我が屋敷において夜会を開く。以下のリストの者に伝えよ。		$r10$,$xdate$,$xplanet$
messages_6.dat	37	untranslated	153	$r10$$xsuponsor$より、夜会へのお誘いが届いております。$xdate$より、$xplanet$の$xsuponsor$の屋敷において開催するとのことです。お誘いをお受けになりますか？		$r10$,$xsuponsor$,$xdate$,$xplanet$,$xsuponsor$
messages_6.dat	38	untranslated	56	$r10$そうだな。$xsuponsor$の誘いを断るわけにもいくまい。		$r10$,$xsuponsor$
messages_6.dat	39	untranslated	43	$r10$残念だが多忙なのだ。丁重にお断りせよ。		$r10$
messages_6.dat	40	empty	0			
messages_6.dat	41	empty	0			
messages_6.dat	42	empty	0			
messages_6.dat	43	untranslated	79	$r10$$xdate$に$xplanet$の我が猟場において狩猟を行う。以下のリストの者に伝えよ。		$r10$,$xdate$,$xplanet$
messages_6.dat	44	untranslated	153	$r10$$xsuponsor$より、狩猟へのお誘いが届いております。$xdate$より、$xplanet$の$xsuponsor$の猟場において開催するとのことです。お誘いをお受けになりますか？		$r10$,$xsuponsor$,$xdate$,$xplanet$,$xsuponsor$
messages_6.dat	45	untranslated	56	$r10$そうだな。$xsuponsor$の誘いを断るわけにもいくまい。		$r10$,$xsuponsor$
messages_6.dat	46	untranslated	43	$r10$残念だが多忙なのだ。丁重にお断りせよ。		$r10$
messages_6.dat	47	empty	0			
messages_6.dat	48	empty	0			
messages_6.dat	49	empty	0			
messages_6.dat	50	untranslated	98	$r10$$xdate$に$xplanet$のホテルにおいて会談を開く。是非、$ytitlepriorityb$にも御参加をお願いする。		$r10$,$xdate$,$xplanet$,$ytitlepriorityb$
messages_6.dat	51	untranslated	35	$r10$わかった。参加させてもらおう。		$r10$
messages_6.dat	52	untranslated	47	$r10$非常に残念だが、参加することはできないな。		$r10$
messages_6.dat	53	untranslated	102	$r10$今回、会談を開いたのは、$xtitlepriortyb$について$ytitlepriorityb$の意見を聞きたかったからなのだ。		$r10$,$xtitlepriortyb$,$ytitlepriorityb$
messages_6.dat	54	untranslated	71	$r10$$xtitlepriortyb$は国父アーレ・ハイネセンにも匹敵する国家の重鎮だ。		$r10$,$xtitlepriortyb$
messages_6.dat	55	untranslated	87	$r10$$xtitlepriortyb$はリン・パオ、ユースフ・トパロウル両元帥にも匹敵する救国の英雄だ。		$r10$,$xtitlepriortyb$
messages_6.dat	56	untranslated	51	$r10$$xtitlepriortyb$は国家の重責を担い得る人物だ。		$r10$,$xtitlepriortyb$
messages_6.dat	57	untranslated	61	$r10$$xtitlepriortyb$は軍事面において、我が国を支える人物だ。		$r10$,$xtitlepriortyb$
messages_6.dat	58	untranslated	91	$r10$$xtitlepriortyb$は国家の重責を担い得る人物と自負しているようだが、実態は怪しいものだ。		$r10$,$xtitlepriortyb$
messages_6.dat	59	untranslated	79	$r10$$xtitlepriortyb$は優秀な軍人ではあるが、大軍の指揮を委ねるには問題がある。		$r10$,$xtitlepriortyb$
messages_6.dat	60	untranslated	111	$r10$$xtitlepriortyb$か！　あのような輩が最高評議会を牛耳るようになったら、民主制の終末もそう遠くはないだろう。		$r10$,$xtitlepriortyb$
messages_6.dat	61	untranslated	65	$r10$$xtitlepriortyb$か！　あのような無謀な軍人が国を滅ぼすのだ。		$r10$,$xtitlepriortyb$
messages_6.dat	62	untranslated	87	$r10$……$xtitlepriortyb$のような輩は即刻、政界から排除せねばなるまい、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	63	untranslated	99	$r10$……$xtitlepriortyb$のような危険思想の持ち主は即刻、軍より排除せねばなるまい、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	64	untranslated	73	$r10$……$xtitlepriortyb$が我が国の政治を牛耳るのは危険だということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	65	untranslated	79	$r10$……$xtitlepriortyb$が国家の根幹である軍を牛耳るのは危険だということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	66	untranslated	77	$r10$……$xtitlepriortyb$については毀誉褒貶、様々な意見があるということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	67	untranslated	77	$r10$……$xtitlepriortyb$については毀誉褒貶、様々な意見があるということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	68	untranslated	97	$r10$……$xtitlepriortyb$のような人物が、これからの我が国の政治をリードしていく、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	69	untranslated	109	$r10$……$xtitlepriortyb$のような人物が、国家の根幹である軍において頭角を発揮するようになる、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	70	untranslated	95	$r10$……$xtitlepriortyb$のような人物こそが、我が国をまとめ上げる指導者である、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	71	untranslated	105	$r10$……$xtitlepriortyb$のような軍人こそが、軍事的危機に臨んで指揮を託せる指揮官である、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	72	empty	0			
messages_6.dat	73	empty	0			
messages_6.dat	74	empty	0			
messages_6.dat	75	untranslated	98	$r10$$xdate$に$xplanet$のホテルにおいて会談を開く。是非、$ytitlepriorityb$にも御参加をお願いする。		$r10$,$xdate$,$xplanet$,$ytitlepriorityb$
messages_6.dat	76	untranslated	35	$r10$わかった。参加させてもらおう。		$r10$
messages_6.dat	77	untranslated	47	$r10$非常に残念だが、参加することはできないな。		$r10$
messages_6.dat	78	untranslated	102	$r10$今回、会談を開いたのは、$xtitlepriortyb$について$ytitlepriorityb$の意見を聞きたかったからなのだ。		$r10$,$xtitlepriortyb$,$ytitlepriorityb$
messages_6.dat	79	untranslated	71	$r10$$xtitlepriortyb$は国父アーレ・ハイネセンにも匹敵する国家の重鎮だ。		$r10$,$xtitlepriortyb$
messages_6.dat	80	untranslated	87	$r10$$xtitlepriortyb$はリン・パオ、ユースフ・トパロウル両元帥にも匹敵する救国の英雄だ。		$r10$,$xtitlepriortyb$
messages_6.dat	81	untranslated	51	$r10$$xtitlepriortyb$は国家の重責を担い得る人物だ。		$r10$,$xtitlepriortyb$
messages_6.dat	82	untranslated	61	$r10$$xtitlepriortyb$は軍事面において、我が国を支える人物だ。		$r10$,$xtitlepriortyb$
messages_6.dat	83	untranslated	91	$r10$$xtitlepriortyb$は国家の重責を担い得る人物と自負しているようだが、実態は怪しいものだ。		$r10$,$xtitlepriortyb$
messages_6.dat	84	untranslated	79	$r10$$xtitlepriortyb$は優秀な軍人ではあるが、大軍の指揮を委ねるには問題がある。		$r10$,$xtitlepriortyb$
messages_6.dat	85	untranslated	111	$r10$$xtitlepriortyb$か！　あのような輩が最高評議会を牛耳るようになったら、民主制の終末もそう遠くはないだろう。		$r10$,$xtitlepriortyb$
messages_6.dat	86	untranslated	65	$r10$$xtitlepriortyb$か！　あのような無謀な軍人が国を滅ぼすのだ。		$r10$,$xtitlepriortyb$
messages_6.dat	87	untranslated	87	$r10$……$xtitlepriortyb$のような輩は即刻、政界から排除せねばなるまい、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	88	untranslated	99	$r10$……$xtitlepriortyb$のような危険思想の持ち主は即刻、軍より排除せねばなるまい、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	89	untranslated	73	$r10$……$xtitlepriortyb$が我が国の政治を牛耳るのは危険だということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	90	untranslated	79	$r10$……$xtitlepriortyb$が国家の根幹である軍を牛耳るのは危険だということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	91	untranslated	77	$r10$……$xtitlepriortyb$については毀誉褒貶、様々な意見があるということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	92	untranslated	77	$r10$……$xtitlepriortyb$については毀誉褒貶、様々な意見があるということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	93	untranslated	97	$r10$……$xtitlepriortyb$のような人物が、これからの我が国の政治をリードしていく、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	94	untranslated	109	$r10$……$xtitlepriortyb$のような人物が、国家の根幹である軍において頭角を発揮するようになる、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	95	untranslated	95	$r10$……$xtitlepriortyb$のような人物こそが、我が国をまとめ上げる指導者である、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	96	untranslated	105	$r10$……$xtitlepriortyb$のような軍人こそが、軍事的危機に臨んで指揮を託せる指揮官である、ということだな。		$r10$,$xtitlepriortyb$
messages_6.dat	97	empty	0			
messages_6.dat	98	empty	0			
messages_6.dat	99	empty	0			
messages_6.dat	100	empty	0			
messages_6.dat	101	empty	0			
messages_6.dat	102	empty	0			
messages_6.dat	103	empty	0			
messages_6.dat	104	empty	0			
messages_6.dat	105	empty	0			
messages_6.dat	106	empty	0			
messages_6.dat	107	empty	0			
messages_6.dat	108	empty	0			
messages_6.dat	109	empty	0			
messages_6.dat	110	empty	0			
messages_6.dat	111	empty	0			
messages_6.dat	112	empty	0			
messages_6.dat	113	empty	0			
messages_6.dat	114	empty	0			
messages_6.dat	115	empty	0			
messages_6.dat	116	empty	0			
messages_6.dat	117	empty	0			
messages_6.dat	118	empty	0			
messages_6.dat	119	empty	0			
messages_6.dat	120	empty	0			
messages_6.dat	121	empty	0			
messages_6.dat	122	empty	0			
messages_6.dat	123	empty	0			
messages_6.dat	124	empty	0			
messages_6.dat	125	empty	0			
messages_6.dat	126	empty	0			
messages_6.dat	127	empty	0			
messages_6.dat	128	empty	0			
messages_6.dat	129	empty	0			
messages_6.dat	130	empty	0			
messages_6.dat	131	empty	0			
messages_6.dat	132	empty	0			
messages_6.dat	133	empty	0			
messages_6.dat	134	empty	0			
messages_6.dat	135	empty	0			
messages_6.dat	136	empty	0			
messages_6.dat	137	empty	0			
messages_6.dat	138	empty	0			
messages_6.dat	139	empty	0			
messages_6.dat	140	empty	0			
messages_6.dat	141	empty	0			
messages_6.dat	142	empty	0			
messages_6.dat	143	empty	0			
messages_6.dat	144	empty	0			
messages_6.dat	145	empty	0			
messages_6.dat	146	empty	0			
messages_6.dat	147	empty	0			
messages_6.dat	148	empty	0			
messages_6.dat	149	empty	0			
messages_6.dat	150	empty	0			
messages_6.dat	151	empty	0			
messages_6.dat	152	empty	0			
messages_6.dat	153	empty	0			
messages_6.dat	154	empty	0			
messages_6.dat	155	empty	0			
messages_6.dat	156	empty	0			
messages_6.dat	157	empty	0			
messages_6.dat	158	empty	0			
messages_6.dat	159	empty	0			
messages_6.dat	160	empty	0			
messages_6.dat	161	empty	0			
messages_6.dat	162	empty	0			
messages_6.dat	163	empty	0			
messages_6.dat	164	empty	0			
messages_6.dat	165	empty	0			
messages_6.dat	166	empty	0			
messages_6.dat	167	empty	0			
messages_6.dat	168	empty	0			
messages_6.dat	169	empty	0			
messages_6.dat	170	empty	0			
messages_6.dat	171	empty	0			
messages_6.dat	172	empty	0			
messages_6.dat	173	empty	0			
messages_6.dat	174	empty	0			
messages_6.dat	175	empty	0			
messages_6.dat	176	empty	0			
messages_6.dat	177	empty	0			
messages_6.dat	178	empty	0			
messages_6.dat	179	empty	0			
messages_6.dat	180	empty	0			
messages_6.dat	181	empty	0			
messages_6.dat	182	empty	0			
messages_6.dat	183	empty	0			
messages_6.dat	184	empty	0			
messages_6.dat	185	empty	0			
messages_6.dat	186	empty	0			
messages_6.dat	187	empty	0			
messages_6.dat	188	empty	0			
messages_6.dat	189	empty	0			
messages_6.dat	190	empty	0			
messages_6.dat	191	empty	0			
messages_6.dat	192	empty	0			
messages_6.dat	193	empty	0			
messages_6.dat	194	empty	0			
messages_6.dat	195	empty	0			
messages_6.dat	196	empty	0			
messages_6.dat	197	empty	0			
messages_6.dat	198	empty	0			
messages_6.dat	199	empty	0			
messages_6.dat	200	empty	0			
messages_6.dat	201	empty	0			
messages_6.dat	202	empty	0			
messages_6.dat	203	empty	0			
messages_6.dat	204	empty	0			
messages_6.dat	205	empty	0			
messages_6.dat	206	empty	0			
messages_6.dat	207	empty	0			
messages_6.dat	208	empty	0			
messages_6.dat	209	empty	0			
messages_6.dat	210	untranslated	105	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は無罪であると判断する。		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_6.dat	211	untranslated	131	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断するが、今回に限り、不問に付す。		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_6.dat	212	untranslated	161	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断するが、協力的な態度であったことを考慮し、特に実刑は科さない。		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_6.dat	213	empty	0			
messages_6.dat	214	untranslated	259	$r10$審議の結果、拘留中の$xtitlepriortyb$に対する処分を決定した。$xtitlepriortyb$は有罪であると判断し、死刑を命ずる。ただし、皇帝陛下の格別なる御厚情により、刑の執行は猶予される。不正蓄財した資金は、すべて没収。皇帝陛下の名において、正義が常に為されんことを！		$r10$,$xtitlepriortyb$,$xtitlepriortyb$
messages_6.dat	215	untranslated	45	$r10$……無罪と判断してもらえると信じていた。		$r10$
messages_6.dat	216	untranslated	37	$r10$……今は、何も言うべき事はない。		$r10$
messages_6.dat	217	untranslated	37	$r10$……今は、何も言うべき事はない。		$r10$
messages_6.dat	218	no-text	2	　		
messages_6.dat	219	untranslated	63	$r10$……不名誉にまみれて生き長らえるより、死を賜るのが本望だ！		$r10$
messages_6.dat	220	empty	0			
messages_6.dat	221	empty	0			
messages_6.dat	222	empty	0			
messages_6.dat	223	empty	0			
messages_6.dat	224	empty	0			
messages_6.dat	225	empty	0			
messages_6.dat	226	empty	0			
messages_6.dat	227	empty	0			
messages_6.dat	228	empty	0			
messages_6.dat	229	empty	0			
messages_6.dat	230	empty	0			
messages_6.dat	231	empty	0			
messages_6.dat	232	empty	0			
messages_6.dat	233	empty	0			
messages_6.dat	234	empty	0			
messages_6.dat	235	empty	0			
messages_6.dat	236	empty	0			
messages_6.dat	237	empty	0			
messages_6.dat	238	empty	0			
messages_6.dat	239	empty	0			
messages_6.dat	240	empty	0			
messages_6.dat	241	empty	0			
messages_6.dat	242	empty	0			
messages_6.dat	243	empty	0			
messages_6.dat	244	empty	0			
messages_6.dat	245	empty	0			
messages_6.dat	246	empty	0			
messages_6.dat	247	empty	0			
messages_6.dat	248	empty	0			
messages_6.dat	249	empty	0			
messages_6.dat	250	empty	0			
messages_6.dat	251	empty	0			
messages_6.dat	252	empty	0			
messages_6.dat	253	empty	0			
messages_6.dat	254	empty	0			
messages_6.dat	255	empty	0			
messages_6.dat	256	empty	0			
messages_6.dat	257	empty	0			
messages_6.dat	258	empty	0			
messages_6.dat	259	empty	0			
messages_6.dat	260	empty	0			
messages_6.dat	261	empty	0			
messages_6.dat	262	empty	0			
messages_6.dat	263	empty	0			
messages_6.dat	264	empty	0			
messages_6.dat	265	empty	0			
messages_6.dat	266	empty	0			
messages_6.dat	267	empty	0			
messages_6.dat	268	empty	0			
messages_6.dat	269	empty	0			
messages_6.dat	270	empty	0			
messages_6.dat	271	empty	0			
messages_6.dat	272	untranslated	92	$r10$$xsystem$に対する$xnumerous$な$xobject$を行う。この作戦は$xday$に発動される予定である。		$r10$,$xsystem$,$xnumerous$,$xobject$,$xday$
messages_6.dat	273	empty	0			
messages_6.dat	274	untranslated	63	$r10$戦略上の理由により、$xsystem$に対する$xobject$を撤回する。		$r10$,$xsystem$,$xobject$
messages_6.dat	275	empty	0			
messages_6.dat	276	untranslated	98	$r10$$xday$に発動される$xsystem$に対する$xnumerous$な$xobject$に、$xforce$を参加させることにする。		$r10$,$xday$,$xsystem$,$xnumerous$,$xobject$,$xforce$
messages_6.dat	277	empty	0			
messages_6.dat	278	untranslated	84	$r10$$xplanet$において、$xday$付けで$xforce$を編成することにする。指揮官は卿である。		$r10$,$xplanet$,$xday$,$xforce$
messages_6.dat	279	empty	0			
messages_6.dat	280	untranslated	69	$r10$$xday$付けで$xforce$を解散することにする。大役、御苦労であった。		$r10$,$xday$,$xforce$
messages_6.dat	281	empty	0			
messages_6.dat	282	untranslated	139	$r10$軍事指揮官として、最も大切なのは戦場における戦術指揮能力である。ほぼ同数の軍が戦うのなら、戦術指揮能力の如何が戦いの勝敗を決するのだ。		$r10$
messages_6.dat	283	untranslated	81	$r10$部下を統率し、その心を動かす必要があるのならば、戦史から学ぶことが多いのだ。		$r10$
messages_6.dat	284	untranslated	129	$r10$大軍は指揮官の命令によって動くのではない、大軍は組織と補給によって動くのだ。組織と物資管理なくして、大軍の運用は有り得ない。		$r10$
messages_6.dat	285	untranslated	77	$r10$限定された才能が勝敗を決することもある。それらを学んでおいても損はない。		$r10$
messages_6.dat	286	untranslated	63	$r10$……しかし、時として、戦術指揮能力も重要となることもある。		$r10$
messages_6.dat	287	untranslated	59	$r10$……しかし、時として、戦史を知る者が真の勝者となるだ。		$r10$
messages_6.dat	288	untranslated	73	$r10$……しかし、時として、個人の力よりも物量と組織が戦場を支配するのだ。		$r10$
messages_6.dat	289	untranslated	69	$r10$……しかし、時として、限定された才能が戦局を覆すことがあるのだ。		$r10$
messages_6.dat	290	no-text	2	　		
messages_6.dat	291	no-text	2	　		
messages_6.dat	292	no-text	2	　		
messages_6.dat	293	no-text	2	　		
messages_6.dat	294	no-text	2	　		
messages_6.dat	295	no-text	2	　		
messages_6.dat	296	no-text	2	　		
messages_6.dat	297	no-text	2	　		
messages_6.dat	298	no-text	2	　		
messages_6.dat	299	no-text	2	　		
messages_6.dat	300	no-text	2	　		
messages_6.dat	301	no-text	2	　		
messages_6.dat	302	no-text	2	　		
messages_6.dat	303	empty	0			
messages_6.dat	304	untranslated	49	$r10$$xsystem$より$xsystemto$に対する輸送を行う。		$r10$,$xsystem$,$xsystemto$
messages_6.dat	305	empty	0			
messages_6.dat	306	empty	0			
messages_6.dat	307	untranslated	64	$r10$戦略上の理由により、$xsystemto$に対する輸送計画を撤回する。		$r10$,$xsystemto$
messages_6.dat	308	empty	0			
messages_6.dat	309	empty	0			
messages_6.dat	310	empty	0			
messages_6.dat	311	empty	0			
messages_6.dat	312	empty	0			
messages_6.dat	313	empty	0			
messages_6.dat	314	empty	0			
messages_6.dat	315	empty	0			
messages_6.dat	316	empty	0			
messages_6.dat	317	empty	0			
messages_6.dat	318	empty	0			
messages_6.dat	319	empty	0			
messages_6.dat	320	empty	0			
messages_6.dat	321	empty	0			
messages_6.dat	322	empty	0			
messages_6.dat	323	empty	0			
messages_6.dat	324	empty	0			
messages_6.dat	325	empty	0			
messages_6.dat	326	empty	0			
messages_6.dat	327	empty	0			
messages_6.dat	328	empty	0			
messages_6.dat	329	empty	0			
messages_6.dat	330	empty	0			
messages_6.dat	331	empty	0			
messages_6.dat	332	empty	0			
messages_6.dat	333	empty	0			
messages_6.dat	334	empty	0			
messages_6.dat	335	empty	0			
messages_6.dat	336	empty	0			
messages_6.dat	337	empty	0			
messages_6.dat	338	empty	0			
messages_6.dat	339	empty	0			
messages_6.dat	340	empty	0			
messages_6.dat	341	empty	0			
messages_6.dat	342	empty	0			
messages_6.dat	343	empty	0			
messages_6.dat	344	empty	0			
messages_6.dat	345	empty	0			
messages_6.dat	346	empty	0			
messages_6.dat	347	empty	0			
messages_6.dat	348	empty	0			
messages_6.dat	349	empty	0			
messages_6.dat	350	empty	0			
messages_6.dat	351	empty	0			
messages_6.dat	352	empty	0			
messages_6.dat	353	empty	0			
messages_6.dat	354	empty	0			
messages_6.dat	355	empty	0			
messages_6.dat	356	empty	0			
messages_6.dat	357	empty	0			
messages_6.dat	358	empty	0			
messages_6.dat	359	empty	0			
messages_6.dat	360	empty	0			
messages_6.dat	361	empty	0			
messages_6.dat	362	empty	0			
messages_6.dat	363	empty	0			
messages_6.dat	364	empty	0			
messages_6.dat	365	empty	0			
messages_6.dat	366	empty	0			
messages_6.dat	367	empty	0			
messages_6.dat	368	empty	0			
messages_6.dat	369	empty	0			
messages_6.dat	370	empty	0			
messages_6.dat	371	empty	0			
messages_6.dat	372	empty	0			
messages_6.dat	373	empty	0			
messages_6.dat	374	empty	0			
messages_6.dat	375	empty	0			
messages_6.dat	376	empty	0			
messages_6.dat	377	empty	0			
messages_6.dat	378	empty	0			
messages_6.dat	379	empty	0			
messages_6.dat	380	empty	0			
messages_6.dat	381	empty	0			
messages_6.dat	382	empty	0			
messages_6.dat	383	empty	0			
messages_6.dat	384	empty	0			
messages_6.dat	385	empty	0			
messages_6.dat	386	empty	0			
messages_6.dat	387	empty	0			
messages_6.dat	388	empty	0			
messages_6.dat	389	empty	0			
messages_6.dat	390	empty	0			
messages_6.dat	391	empty	0			
messages_6.dat	392	empty	0			
messages_6.dat	393	empty	0			
messages_6.dat	394	empty	0			
messages_6.dat	395	empty	0			
messages_6.dat	396	empty	0			
messages_6.dat	397	empty	0			
messages_6.dat	398	empty	0			
messages_6.dat	399	empty	0			
messages_6.dat	400	empty	0			
messages_6.dat	401	empty	0			
messages_6.dat	402	empty	0			
messages_6.dat	403	empty	0			
messages_6.dat	404	empty	0			
messages_6.dat	405	empty	0			
messages_6.dat	406	empty	0			
messages_6.dat	407	empty	0			
messages_6.dat	408	empty	0			
messages_6.dat	409	empty	0			
messages_6.dat	410	empty	0			
messages_6.dat	411	empty	0			
messages_6.dat	412	empty	0			
messages_6.dat	413	empty	0			
messages_6.dat	414	empty	0			
messages_6.dat	415	empty	0			
messages_6.dat	416	empty	0			
messages_6.dat	417	empty	0			
messages_6.dat	418	empty	0			
messages_6.dat	419	empty	0			
messages_6.dat	420	empty	0			
messages_6.dat	421	empty	0			
messages_6.dat	422	empty	0			
messages_6.dat	423	empty	0			
messages_6.dat	424	empty	0			
messages_6.dat	425	empty	0			
messages_6.dat	426	empty	0			
messages_6.dat	427	empty	0			
messages_6.dat	428	empty	0			
messages_6.dat	429	empty	0			
messages_6.dat	430	empty	0			
messages_6.dat	431	empty	0			
messages_6.dat	432	empty	0			
messages_6.dat	433	empty	0			
messages_6.dat	434	empty	0			
messages_6.dat	435	empty	0			
messages_6.dat	436	empty	0			
messages_6.dat	437	empty	0			
messages_6.dat	438	empty	0			
messages_6.dat	439	empty	0			
messages_6.dat	440	empty	0			
messages_6.dat	441	empty	0			
messages_6.dat	442	empty	0			
messages_6.dat	443	empty	0			
messages_6.dat	444	empty	0			
messages_6.dat	445	empty	0			
messages_6.dat	446	empty	0			
messages_6.dat	447	empty	0			
messages_6.dat	448	empty	0			
messages_6.dat	449	empty	0			
messages_6.dat	450	empty	0			
messages_6.dat	451	empty	0			
messages_6.dat	452	empty	0			
messages_6.dat	453	empty	0			
messages_6.dat	454	empty	0			
messages_6.dat	455	empty	0			
messages_6.dat	456	empty	0			
messages_6.dat	457	empty	0			
messages_6.dat	458	empty	0			
messages_6.dat	459	empty	0			
messages_6.dat	460	empty	0			
messages_6.dat	461	empty	0			
messages_6.dat	462	empty	0			
messages_6.dat	463	empty	0			
messages_6.dat	464	empty	0			
messages_6.dat	465	empty	0			
messages_6.dat	466	empty	0			
messages_6.dat	467	empty	0			
messages_6.dat	468	empty	0			
messages_6.dat	469	empty	0			
messages_6.dat	470	empty	0			
messages_6.dat	471	empty	0			
messages_6.dat	472	empty	0			
messages_6.dat	473	empty	0			
messages_6.dat	474	empty	0			
messages_6.dat	475	empty	0			
messages_6.dat	476	empty	0			
messages_6.dat	477	empty	0			
messages_6.dat	478	empty	0			
messages_6.dat	479	empty	0			
messages_6.dat	480	empty	0			
messages_6.dat	481	empty	0			
messages_6.dat	482	empty	0			
messages_6.dat	483	empty	0			
messages_6.dat	484	empty	0			
messages_6.dat	485	empty	0			
messages_6.dat	486	empty	0			
messages_6.dat	487	empty	0			
messages_6.dat	488	empty	0			
messages_6.dat	489	empty	0			
messages_6.dat	490	empty	0			
messages_6.dat	491	empty	0			
messages_6.dat	492	empty	0			
messages_6.dat	493	empty	0			
messages_6.dat	494	empty	0			
